1978, 0, 0, 0, 0, 4, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 3, 0, 1, 0, 10, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 14, 0, 0, 1, 0, 0, 0, 0, 0, 0, 17, 0, 0, 15, 0, 0, 0, 2, 0, 0, 0, 12, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 18, 0, 0, 15, 6, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 2, 3, 0, 1, 2, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 15, 0, 0, 1, 0, 0, 8, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1979, 4, 0, 0, 1, 1, 0, 1, 3, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 21, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 9, 1, 1, 30, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 4, 0, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 29, 0, 0, 0, 0, 0, 2, 24, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0
1980, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 13, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 3, 0, 12, 20, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 16, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 5, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 1, 0, 0, 0, 10, 29, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0
1981, 1, 1, 0, 1, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 4, 0, 0, 1, 2, 0, 0, 4, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 37, 1, 0, 0, 0, 0, 0, 0, 12, 0, 0, 13, 0, 0, 0, 4, 0, 0, 0, 1, 1, 2, 3, 1, 7, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 17, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 10, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 2, 26, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0
1982, 4, 1, 0, 3, 2, 0, 2, 11, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 14, 0, 0, 0, 9, 1, 0, 0, 5, 0, 1, 2, 0, 6, 18, 0, 0, 0, 0, 0, 1, 2, 1, 0, 1, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 0, 0, 5, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 8, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 0, 1, 0, 0, 1, 0, 8, 0, 0, 0, 1, 2, 0, 0, 0, 1, 5, 0, 0, 2, 0, 0, 3, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1983, 3, 0, 0, 5, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 5, 0, 12, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 1, 6, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 11, 1, 0, 2, 0, 0, 1, 6, 0, 0, 1, 5, 0, 9, 3, 2, 3, 3, 0, 8, 4, 0, 0, 0, 1, 5, 0, 0, 0, 36, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 5, 0, 0, 3, 0, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 12, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 1, 0, 0, 16, 16, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0
1984, 1, 0, 0, 8, 5, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 1, 2, 0, 5, 0, 10, 0, 0, 2, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 21, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 14, 0, 0, 25, 1, 0, 0, 0, 0, 0, 0, 16, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 3, 1, 6, 3, 0, 10, 9, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 14, 0, 0, 0, 0, 3, 0, 0, 0, 0, 12, 1, 0, 6, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 23, 0, 5, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 10, 6, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0
1985, 1, 0, 1, 3, 3, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 24, 0, 18, 0, 0, 0, 0, 0, 0, 10, 0, 0, 8, 0, 0, 0, 0, 5, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 24, 0, 0, 19, 0, 0, 0, 1, 0, 0, 0, 26, 0, 1, 4, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 4, 0, 45, 13, 0, 2, 2, 0, 0, 0, 0, 6, 0, 0, 0, 80, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 5, 6, 0, 0, 2, 1, 4, 0, 0, 0, 1, 4, 0, 0, 0, 0, 15, 3, 0, 12, 0, 0, 1, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 3, 16, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 0, 1, 0, 0, 0, 2, 4, 0, 1, 0, 0, 1, 3, 3, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0
1986, 2, 0, 0, 2, 1, 0, 1, 3, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 14, 0, 29, 0, 0, 2, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 6, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 13, 0, 0, 26, 0, 0, 0, 1, 0, 0, 0, 10, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 3, 2, 1, 0, 27, 6, 0, 3, 0, 0, 0, 0, 2, 2, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 5, 3, 0, 0, 1, 0, 3, 0, 0, 0, 0, 12, 0, 0, 0, 0, 44, 3, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 4, 0, 0, 0, 4, 0, 2, 0, 0, 0, 2, 0, 0, 0, 1, 5, 0, 0, 0, 0, 1, 5, 3, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0
1987, 2, 0, 0, 1, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 13, 0, 12, 0, 1, 1, 0, 0, 0, 4, 0, 0, 0, 1, 3, 0, 0, 2, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 12, 1, 0, 14, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 0, 4, 5, 0, 32, 4, 2, 0, 1, 0, 0, 0, 0, 5, 0, 0, 0, 41, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 1, 2, 0, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 1, 26, 1, 0, 0, 0, 38, 18, 0, 0, 0, 0, 5, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 27, 0, 2, 0, 1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 6, 6, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1
1988, 6, 0, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 8, 0, 26, 0, 0, 3, 0, 0, 0, 5, 0, 0, 0, 0, 2, 0, 1, 6, 14, 0, 0, 2, 0, 0, 0, 0, 0, 0, 13, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 13, 0, 0, 3, 0, 0, 0, 6, 0, 0, 0, 4, 0, 1, 0, 0, 31, 2, 0, 4, 2, 0, 0, 0, 15, 3, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 2, 0, 1, 0, 0, 34, 0, 0, 0, 0, 15, 14, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 28, 0, 4, 0, 2, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 11, 0, 0, 1, 0, 0, 3, 3, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 2
1989, 2, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 7, 0, 0, 4, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 6, 1, 0, 25, 0, 22, 0, 0, 1, 1, 0, 0, 2, 0, 1, 1, 0, 8, 0, 5, 2, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 9, 0, 0, 1, 9, 0, 1, 0, 1, 0, 1, 2, 0, 27, 8, 0, 1, 0, 0, 0, 1, 6, 0, 0, 2, 0, 18, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 3, 1, 0, 5, 0, 1, 0, 0, 0, 0, 15, 1, 0, 0, 0, 29, 9, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 0, 1, 1, 0, 0, 0, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 1, 13, 8, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1
1990, 2, 1, 0, 3, 9, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 4, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 8, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 7, 0, 0, 0, 1, 0, 0, 0, 18, 0, 0, 4, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 23, 1, 0, 3, 4, 0, 0, 0, 3, 0, 0, 1, 0, 8, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 5, 0, 1, 0, 0, 2, 0, 4, 5, 4, 0, 0, 26, 36, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 11, 0, 1, 2, 0, 0, 6, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 2, 2, 1, 0, 3, 0, 0, 3, 0, 0, 0, 0, 0
1991, 1, 1, 2, 0, 4, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 4, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 33, 1, 3, 0, 0, 2, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 7, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 1, 14, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 4, 0, 0, 0, 2, 0, 2, 0, 13, 1, 4, 1, 0, 15, 22, 0, 3, 9, 0, 0, 0, 2, 1, 0, 0, 1, 33, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 2, 1, 11, 4, 0, 0, 0, 44, 3, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 7, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30, 0, 4, 1, 0, 1, 3, 4, 1, 0, 3, 0, 0, 2, 0, 5, 0, 0, 0
